Dataset,Package,File,Number of alerts
upstream-repos,llvm17,D:\packj\upstream-repos_python\llvm17\lldb\packages\Python\lldbsuite\support\seven.py,1
upstream-repos,llvm17,D:\packj\upstream-repos_python\llvm17\lldb\packages\Python\lldbsuite\test\dotest.py,1
upstream-repos,llvm17,D:\packj\upstream-repos_python\llvm17\lldb\scripts\verify_api.py,1
upstream-repos,llvm17,D:\packj\upstream-repos_python\llvm17\lldb\test\API\macosx\add-dsym\TestAddDsymDownload.py,1
upstream-repos,llvm17,D:\packj\upstream-repos_python\llvm17\lldb\test\API\macosx\lc-note\firmware-corefile\TestFirmwareCorefiles.py,1
upstream-repos,llvm17,D:\packj\upstream-repos_python\llvm17\lldb\test\API\macosx\lc-note\kern-ver-str\TestKernVerStrLCNOTE.py,1
upstream-repos,llvm17,D:\packj\upstream-repos_python\llvm17\lldb\test\API\macosx\skinny-corefile\TestSkinnyCorefile.py,1
upstream-repos,llvm17,D:\packj\upstream-repos_python\llvm17\lldb\test\API\python_api\target-arch-from-module\TestTargetArchFromModule.py,1
upstream-repos,llvm17,D:\packj\upstream-repos_python\llvm17\lldb\utils\lldb-repro\lldb-repro.py,1
upstream-repos,llvm17,D:\packj\upstream-repos_python\llvm17\llvm\utils\Reviewing\find_interesting_reviews.py,1
upstream-repos,llvm17,D:\packj\upstream-repos_python\llvm17\llvm\utils\abtest.py,1
upstream-repos,llvm17,D:\packj\upstream-repos_python\llvm17\llvm\utils\sysroot.py,1
upstream-repos,llvm17,D:\packj\upstream-repos_python\llvm17\llvm\utils\update_mc_test_checks.py,1
upstream-repos,llvm17,D:\packj\upstream-repos_python\llvm17\llvm\utils\update_mir_test_checks.py,1
upstream-repos,local-static-provisioner,No file,0
upstream-repos,logstash,No file,0
upstream-repos,loki-3.2,No file,0
upstream-repos,lz4,D:\bandit\upstream-repos\lz4\tests\test-lz4-speed.py,4
upstream-repos,lz4,D:\bandit\upstream-repos\lz4\tests\test-lz4-abi.py,1
upstream-repos,lz4,D:\bandit\upstream-repos\lz4\tests\test-lz4-versions.py,1
upstream-repos,mdbook,No file,0
upstream-repos,melange,No file,0
upstream-repos,memcached,No file,0
upstream-repos,memtier-benchmark,No file,0
upstream-repos,metallb,D:\bandit\upstream-repos\metallb\tasks.py,2
upstream-repos,metric-collector-for-apache-cassandra-4.1,No file,0
upstream-repos,minify,No file,0
upstream-repos,mitmproxy,D:\bandit\upstream-repos\mitmproxy\docs\scripts\clirecording\clidirector.py,1
upstream-repos,mitmproxy,D:\bandit\upstream-repos\mitmproxy\mitmproxy\utils\magisk.py,1
upstream-repos,mlflow,D:\packj\upstream-repos\mlflow\mlflow\store\artifact\ftp_artifact_repo.py,3
upstream-repos,mlflow,D:\packj\upstream-repos\mlflow\mlflow\recipes\cards\__init__.py,2
upstream-repos,mlflow,D:\packj\upstream-repos\mlflow\mlflow\utils\file_utils.py,2
upstream-repos,mlflow,D:\packj\upstream-repos\mlflow\tests\store\artifact\test_ftp_artifact_repo.py,2
upstream-repos,mlflow,D:\packj\upstream-repos\mlflow\examples\flower_classifier\train.py,1
upstream-repos,mlflow,D:\packj\upstream-repos\mlflow\mlflow\models\container\__init__.py,1
upstream-repos,mlflow,D:\packj\upstream-repos\mlflow\mlflow\pyfunc\dbconnect_artifact_cache.py,1
upstream-repos,mlflow,D:\packj\upstream-repos\mlflow\mlflow\recipes\recipe.py,1
upstream-repos,mlflow,D:\packj\upstream-repos\mlflow\mlflow\sagemaker\__init__.py,1
upstream-repos,mlflow,D:\packj\upstream-repos\mlflow\tests\utils\test_file_utils.py,1
upstream-repos,mongo-tools,D:\packj\upstream-repos\mongo-tools\test\qa-tests\buildscripts\setup_multiversion_mongodb.py,1
upstream-repos,mongo-tools,D:\packj\upstream-repos\mongo-tools\test\qa-tests\buildscripts\utils.py,1
upstream-repos,mosquitto,No file,0
upstream-repos,mtr,No file,0
upstream-repos,mysql-connector-cpp,No file,0
upstream-repos,neon,D:\bandit\upstream-repos\neon\test_runner\fixtures\neon_fixtures.py,5
upstream-repos,neon,D:\bandit\upstream-repos\neon\test_runner\regress\test_wal_acceptor.py,3
upstream-repos,neon,D:\bandit\upstream-repos\neon\test_runner\logical_repl\test_clickhouse.py,1
upstream-repos,neon,D:\bandit\upstream-repos\neon\test_runner\regress\test_compatibility.py,1
upstream-repos,neon,D:\bandit\upstream-repos\neon\test_runner\regress\test_wal_restore.py,1
upstream-repos,neovim,No file,0
upstream-repos,net-snmp,D:\bandit\upstream-repos\net-snmp\python\setup.py,6
upstream-repos,neuvector-manager,D:\bandit\upstream-repos\neuvector-manager\cli\prog\client.py,7
upstream-repos,neuvector-prometheus-exporter,D:\bandit\upstream-repos\neuvector-prometheus-exporter\nv_exporter.py,1
upstream-repos,newrelic-infra-operator,No file,0
upstream-repos,newrelic-prometheus-configurator,No file,0
upstream-repos,nfs-ganesha,No file,0
upstream-repos,nfs-subdir-external-provisioner,No file,0
upstream-repos,nghttp2,No file,0
upstream-repos,ninja-build,D:\bandit\upstream-repos\ninja-build\configure.py,1
upstream-repos,ninja-build,D:\bandit\upstream-repos\ninja-build\misc\output_test.py,1
upstream-repos,njs,No file,0
upstream-repos,nlohmann-json,No file,0
upstream-repos,node-feature-discovery-0.16,No file,0
upstream-repos,nodejs-16,D:\packj\upstream-repos_python_2\nodejs-16\deps\npm\node_modules\node-gyp\gyp\pylib\gyp\win_tool.py,7
upstream-repos,nodejs-16,D:\packj\upstream-repos_python_2\nodejs-16\deps\npm\node_modules\node-gyp\gyp\pylib\gyp\generator\ninja.py,2
upstream-repos,nodejs-16,D:\packj\upstream-repos_python_2\nodejs-16\deps\npm\node_modules\node-gyp\gyp\pylib\gyp\msvs_emulation.py,2
upstream-repos,nodejs-16,D:\packj\upstream-repos_python_2\nodejs-16\android_configure.py,1
upstream-repos,nodejs-16,D:\packj\upstream-repos_python_2\nodejs-16\deps\npm\node_modules\node-gyp\gyp\pylib\gyp\MSVSNew.py,1
upstream-repos,nodejs-16,D:\packj\upstream-repos_python_2\nodejs-16\deps\npm\node_modules\node-gyp\gyp\pylib\gyp\common.py,1
upstream-repos,nodejs-16,D:\packj\upstream-repos_python_2\nodejs-16\deps\npm\node_modules\node-gyp\gyp\pylib\gyp\generator\make.py,1
upstream-repos,nodejs-16,D:\packj\upstream-repos_python_2\nodejs-16\deps\npm\node_modules\node-gyp\gyp\pylib\gyp\input.py,1
upstream-repos,nodejs-16,D:\packj\upstream-repos_python_2\nodejs-16\deps\npm\node_modules\node-gyp\gyp\pylib\gyp\xcodeproj_file.py,1
upstream-repos,nodejs-18,D:\packj\upstream-repos_python_2\nodejs-18\deps\npm\node_modules\node-gyp\gyp\pylib\gyp\win_tool.py,7
upstream-repos,nodejs-18,D:\packj\upstream-repos_python_2\nodejs-18\tools\gyp\pylib\gyp\win_tool.py,7
upstream-repos,nodejs-18,D:\packj\upstream-repos_python_2\nodejs-18\deps\v8\tools\dev\setup-reclient.py,5
upstream-repos,nodejs-18,D:\packj\upstream-repos_python_2\nodejs-18\deps\v8\tools\locs.py,4
upstream-repos,nodejs-18,D:\packj\upstream-repos_python_2\nodejs-18\deps\v8\tools\dev\gm.py,3
upstream-repos,nodejs-18,D:\packj\upstream-repos_python_2\nodejs-18\deps\npm\node_modules\node-gyp\gyp\pylib\gyp\generator\ninja.py,2
upstream-repos,nodejs-18,D:\packj\upstream-repos_python_2\nodejs-18\deps\npm\node_modules\node-gyp\gyp\pylib\gyp\msvs_emulation.py,2
upstream-repos,nodejs-18,D:\packj\upstream-repos_python_2\nodejs-18\deps\v8\test\benchmarks\csuite\csuite.py,2
upstream-repos,nodejs-18,D:\packj\upstream-repos_python_2\nodejs-18\deps\v8\third_party\jinja2\bccache.py,2
upstream-repos,nodejs-18,D:\packj\upstream-repos_python_2\nodejs-18\deps\v8\tools\profiling\ll_prof.py,2
upstream-repos,nodejs-18,D:\packj\upstream-repos_python_2\nodejs-18\deps\v8\tools\release\common_includes.py,2
upstream-repos,nodejs-18,D:\packj\upstream-repos_python_2\nodejs-18\deps\v8\tools\sanitizers\sancov_formatter.py,2
upstream-repos,nodejs-18,D:\packj\upstream-repos_python_2\nodejs-18\tools\configure.d\nodedownload.py,2
upstream-repos,nodejs-18,D:\packj\upstream-repos_python_2\nodejs-18\tools\gyp\pylib\gyp\generator\ninja.py,2
upstream-repos,nodejs-18,D:\packj\upstream-repos_python_2\nodejs-18\tools\gyp\pylib\gyp\msvs_emulation.py,2
upstream-repos,nodejs-18,D:\packj\upstream-repos_python_2\nodejs-18\tools\inspector_protocol\jinja2\bccache.py,2
upstream-repos,nodejs-18,D:\packj\upstream-repos_python_2\nodejs-18\android_configure.py,1
upstream-repos,nodejs-18,D:\packj\upstream-repos_python_2\nodejs-18\deps\npm\node_modules\node-gyp\gyp\pylib\gyp\MSVSNew.py,1
upstream-repos,nodejs-18,D:\packj\upstream-repos_python_2\nodejs-18\deps\npm\node_modules\node-gyp\gyp\pylib\gyp\common.py,1
upstream-repos,nodejs-18,D:\packj\upstream-repos_python_2\nodejs-18\deps\npm\node_modules\node-gyp\gyp\pylib\gyp\generator\make.py,1
upstream-repos,nodejs-18,D:\packj\upstream-repos_python_2\nodejs-18\deps\npm\node_modules\node-gyp\gyp\pylib\gyp\input.py,1
upstream-repos,nodejs-18,D:\packj\upstream-repos_python_2\nodejs-18\deps\npm\node_modules\node-gyp\gyp\pylib\gyp\xcodeproj_file.py,1
upstream-repos,nodejs-18,D:\packj\upstream-repos_python_2\nodejs-18\deps\v8\test\benchmarks\csuite\benchmark.py,1
upstream-repos,nodejs-18,D:\packj\upstream-repos_python_2\nodejs-18\deps\v8\third_party\inspector_protocol\code_generator.py,1
upstream-repos,nodejs-18,D:\packj\upstream-repos_python_2\nodejs-18\deps\v8\third_party\ittapi\buildall.py,1
upstream-repos,nodejs-18,D:\packj\upstream-repos_python_2\nodejs-18\deps\v8\third_party\jinja2\loaders.py,1
upstream-repos,nodejs-18,D:\packj\upstream-repos_python_2\nodejs-18\deps\v8\tools\bigint-tester.py,1
upstream-repos,nodejs-18,D:\packj\upstream-repos_python_2\nodejs-18\deps\v8\tools\clusterfuzz\foozzie\v8_foozzie.py,1
upstream-repos,nodejs-18,D:\packj\upstream-repos_python_2\nodejs-18\deps\v8\tools\clusterfuzz\js_fuzzer\tools\fuzz_one.py,1
upstream-repos,nodejs-18,D:\packj\upstream-repos_python_2\nodejs-18\deps\v8\tools\clusterfuzz\js_fuzzer\tools\run_one.py,1
upstream-repos,nodejs-18,D:\packj\upstream-repos_python_2\nodejs-18\deps\v8\tools\dev\gen-tags.py,1
upstream-repos,nodejs-18,D:\packj\upstream-repos_python_2\nodejs-18\deps\v8\tools\dev\update-compile-commands.py,1
upstream-repos,nodejs-18,D:\packj\upstream-repos_python_2\nodejs-18\deps\v8\tools\disasm.py,1
upstream-repos,nodejs-18,D:\packj\upstream-repos_python_2\nodejs-18\deps\v8\tools\generate-builtins-tests.py,1
upstream-repos,nodejs-18,D:\packj\upstream-repos_python_2\nodejs-18\deps\v8\tools\memory\rss.py,1
upstream-repos,nodejs-18,D:\packj\upstream-repos_python_2\nodejs-18\deps\v8\tools\run-wasm-api-tests.py,1
upstream-repos,nodejs-18,D:\packj\upstream-repos_python_2\nodejs-18\deps\v8\tools\run_perf.py,1
upstream-repos,nodejs-18,D:\packj\upstream-repos_python_2\nodejs-18\deps\v8\tools\snapshot\compare_mksnapshot_output.py,1
upstream-repos,nodejs-18,D:\packj\upstream-repos_python_2\nodejs-18\deps\v8\tools\testrunner\testproc\util.py,1
upstream-repos,nodejs-18,D:\packj\upstream-repos_python_2\nodejs-18\deps\v8\tools\torque\format-torque.py,1
upstream-repos,nodejs-18,D:\packj\upstream-repos_python_2\nodejs-18\deps\v8\tools\try_perf.py,1
upstream-repos,nodejs-18,D:\packj\upstream-repos_python_2\nodejs-18\tools\gyp\pylib\gyp\MSVSNew.py,1
upstream-repos,nodejs-18,D:\packj\upstream-repos_python_2\nodejs-18\tools\gyp\pylib\gyp\common.py,1
upstream-repos,nodejs-18,D:\packj\upstream-repos_python_2\nodejs-18\tools\gyp\pylib\gyp\generator\make.py,1
upstream-repos,nodejs-18,D:\packj\upstream-repos_python_2\nodejs-18\tools\gyp\pylib\gyp\input.py,1
upstream-repos,nodejs-18,D:\packj\upstream-repos_python_2\nodejs-18\tools\gyp\pylib\gyp\xcodeproj_file.py,1
upstream-repos,nodejs-18,D:\packj\upstream-repos_python_2\nodejs-18\tools\icu\icutrim.py,1
upstream-repos,nodejs-18,D:\packj\upstream-repos_python_2\nodejs-18\tools\inspector_protocol\code_generator.py,1
upstream-repos,nodejs-18,D:\packj\upstream-repos_python_2\nodejs-18\tools\inspector_protocol\jinja2\ext.py,1
upstream-repos,nodejs-18,D:\packj\upstream-repos_python_2\nodejs-18\tools\inspector_protocol\jinja2\loaders.py,1
upstream-repos,nodejs-18,D:\packj\upstream-repos_python_2\nodejs-18\tools\install.py,1
upstream-repos,nodejs-18,D:\packj\upstream-repos_python_2\nodejs-18\tools\test.py,1
upstream-repos,nodejs-18,D:\packj\upstream-repos_python_2\nodejs-18\tools\v8\fetch_deps.py,1
upstream-repos,nodejs-18,D:\packj\upstream-repos_python_2\nodejs-18\tools\v8\node_common.py,1
upstream-repos,nodejs-19,D:\packj\upstream-repos_python_2\nodejs-19\deps\npm\node_modules\node-gyp\gyp\pylib\gyp\win_tool.py,7
upstream-repos,nodejs-19,D:\packj\upstream-repos_python_2\nodejs-19\deps\npm\node_modules\node-gyp\gyp\pylib\gyp\generator\ninja.py,2
upstream-repos,nodejs-19,D:\packj\upstream-repos_python_2\nodejs-19\deps\npm\node_modules\node-gyp\gyp\pylib\gyp\msvs_emulation.py,2
upstream-repos,nodejs-19,D:\packj\upstream-repos_python_2\nodejs-19\android_configure.py,1
upstream-repos,nodejs-19,D:\packj\upstream-repos_python_2\nodejs-19\deps\npm\node_modules\node-gyp\gyp\pylib\gyp\MSVSNew.py,1
upstream-repos,nodejs-19,D:\packj\upstream-repos_python_2\nodejs-19\deps\npm\node_modules\node-gyp\gyp\pylib\gyp\common.py,1
upstream-repos,nodejs-19,D:\packj\upstream-repos_python_2\nodejs-19\deps\npm\node_modules\node-gyp\gyp\pylib\gyp\generator\make.py,1
upstream-repos,nodejs-19,D:\packj\upstream-repos_python_2\nodejs-19\deps\npm\node_modules\node-gyp\gyp\pylib\gyp\input.py,1
upstream-repos,nodejs-19,D:\packj\upstream-repos_python_2\nodejs-19\deps\npm\node_modules\node-gyp\gyp\pylib\gyp\xcodeproj_file.py,1
upstream-repos,nodejs-20,D:\packj\upstream-repos_python_0\nodejs-20\deps\npm\node_modules\node-gyp\gyp\pylib\gyp\win_tool.py,7
upstream-repos,nodejs-20,D:\packj\upstream-repos_python_0\nodejs-20\tools\gyp\pylib\gyp\win_tool.py,7
upstream-repos,nodejs-20,D:\packj\upstream-repos_python_0\nodejs-20\deps\v8\tools\dev\setup-reclient.py,5
upstream-repos,nodejs-20,D:\packj\upstream-repos_python_0\nodejs-20\deps\v8\tools\locs.py,4
upstream-repos,nodejs-20,D:\packj\upstream-repos_python_0\nodejs-20\deps\v8\tools\dev\gm.py,3
upstream-repos,nodejs-20,D:\packj\upstream-repos_python_0\nodejs-20\deps\npm\node_modules\node-gyp\gyp\pylib\gyp\generator\ninja.py,2
upstream-repos,nodejs-20,D:\packj\upstream-repos_python_0\nodejs-20\deps\npm\node_modules\node-gyp\gyp\pylib\gyp\msvs_emulation.py,2
upstream-repos,nodejs-20,D:\packj\upstream-repos_python_0\nodejs-20\deps\v8\test\benchmarks\csuite\csuite.py,2
upstream-repos,nodejs-20,D:\packj\upstream-repos_python_0\nodejs-20\deps\v8\third_party\jinja2\bccache.py,2
upstream-repos,nodejs-20,D:\packj\upstream-repos_python_0\nodejs-20\deps\v8\tools\profiling\ll_prof.py,2
upstream-repos,nodejs-20,D:\packj\upstream-repos_python_0\nodejs-20\deps\v8\tools\release\common_includes.py,2
upstream-repos,nodejs-20,D:\packj\upstream-repos_python_0\nodejs-20\deps\v8\tools\sanitizers\sancov_formatter.py,2
upstream-repos,nodejs-20,D:\packj\upstream-repos_python_0\nodejs-20\tools\configure.d\nodedownload.py,2
upstream-repos,nodejs-20,D:\packj\upstream-repos_python_0\nodejs-20\tools\gyp\pylib\gyp\generator\ninja.py,2
upstream-repos,nodejs-20,D:\packj\upstream-repos_python_0\nodejs-20\tools\gyp\pylib\gyp\msvs_emulation.py,2
upstream-repos,nodejs-20,D:\packj\upstream-repos_python_0\nodejs-20\tools\inspector_protocol\jinja2\bccache.py,2
upstream-repos,nodejs-20,D:\packj\upstream-repos_python_0\nodejs-20\android_configure.py,1
upstream-repos,nodejs-20,D:\packj\upstream-repos_python_0\nodejs-20\deps\npm\node_modules\node-gyp\gyp\pylib\gyp\MSVSNew.py,1
upstream-repos,nodejs-20,D:\packj\upstream-repos_python_0\nodejs-20\deps\npm\node_modules\node-gyp\gyp\pylib\gyp\common.py,1
upstream-repos,nodejs-20,D:\packj\upstream-repos_python_0\nodejs-20\deps\npm\node_modules\node-gyp\gyp\pylib\gyp\generator\make.py,1
upstream-repos,nodejs-20,D:\packj\upstream-repos_python_0\nodejs-20\deps\npm\node_modules\node-gyp\gyp\pylib\gyp\input.py,1
upstream-repos,nodejs-20,D:\packj\upstream-repos_python_0\nodejs-20\deps\npm\node_modules\node-gyp\gyp\pylib\gyp\xcodeproj_file.py,1
upstream-repos,nodejs-20,D:\packj\upstream-repos_python_0\nodejs-20\deps\v8\test\benchmarks\csuite\benchmark.py,1
upstream-repos,nodejs-20,D:\packj\upstream-repos_python_0\nodejs-20\deps\v8\third_party\inspector_protocol\code_generator.py,1
upstream-repos,nodejs-20,D:\packj\upstream-repos_python_0\nodejs-20\deps\v8\third_party\ittapi\buildall.py,1
upstream-repos,nodejs-20,D:\packj\upstream-repos_python_0\nodejs-20\deps\v8\third_party\jinja2\loaders.py,1
upstream-repos,nodejs-20,D:\packj\upstream-repos_python_0\nodejs-20\deps\v8\tools\bigint-tester.py,1
upstream-repos,nodejs-20,D:\packj\upstream-repos_python_0\nodejs-20\deps\v8\tools\clusterfuzz\foozzie\v8_foozzie.py,1
upstream-repos,nodejs-20,D:\packj\upstream-repos_python_0\nodejs-20\deps\v8\tools\clusterfuzz\js_fuzzer\tools\fuzz_one.py,1
upstream-repos,nodejs-20,D:\packj\upstream-repos_python_0\nodejs-20\deps\v8\tools\clusterfuzz\js_fuzzer\tools\run_one.py,1
upstream-repos,nodejs-20,D:\packj\upstream-repos_python_0\nodejs-20\deps\v8\tools\dev\gen-tags.py,1
upstream-repos,nodejs-20,D:\packj\upstream-repos_python_0\nodejs-20\deps\v8\tools\dev\update-compile-commands.py,1
upstream-repos,nodejs-20,D:\packj\upstream-repos_python_0\nodejs-20\deps\v8\tools\disasm.py,1
upstream-repos,nodejs-20,D:\packj\upstream-repos_python_0\nodejs-20\deps\v8\tools\generate-builtins-tests.py,1
upstream-repos,nodejs-20,D:\packj\upstream-repos_python_0\nodejs-20\deps\v8\tools\memory\rss.py,1
upstream-repos,nodejs-20,D:\packj\upstream-repos_python_0\nodejs-20\deps\v8\tools\run-wasm-api-tests.py,1
upstream-repos,nodejs-20,D:\packj\upstream-repos_python_0\nodejs-20\deps\v8\tools\run_perf.py,1
upstream-repos,nodejs-20,D:\packj\upstream-repos_python_0\nodejs-20\deps\v8\tools\snapshot\compare_mksnapshot_output.py,1
upstream-repos,nodejs-20,D:\packj\upstream-repos_python_0\nodejs-20\deps\v8\tools\testrunner\testproc\util.py,1
upstream-repos,nodejs-20,D:\packj\upstream-repos_python_0\nodejs-20\deps\v8\tools\torque\format-torque.py,1
upstream-repos,nodejs-20,D:\packj\upstream-repos_python_0\nodejs-20\deps\v8\tools\try_perf.py,1
upstream-repos,nodejs-20,D:\packj\upstream-repos_python_0\nodejs-20\tools\gyp\pylib\gyp\MSVSNew.py,1
upstream-repos,nodejs-20,D:\packj\upstream-repos_python_0\nodejs-20\tools\gyp\pylib\gyp\common.py,1
upstream-repos,nodejs-20,D:\packj\upstream-repos_python_0\nodejs-20\tools\gyp\pylib\gyp\generator\make.py,1
upstream-repos,nodejs-20,D:\packj\upstream-repos_python_0\nodejs-20\tools\gyp\pylib\gyp\input.py,1
upstream-repos,nodejs-20,D:\packj\upstream-repos_python_0\nodejs-20\tools\gyp\pylib\gyp\xcodeproj_file.py,1
upstream-repos,nodejs-20,D:\packj\upstream-repos_python_0\nodejs-20\tools\icu\icutrim.py,1
upstream-repos,nodejs-20,D:\packj\upstream-repos_python_0\nodejs-20\tools\inspector_protocol\code_generator.py,1
upstream-repos,nodejs-20,D:\packj\upstream-repos_python_0\nodejs-20\tools\inspector_protocol\jinja2\ext.py,1
upstream-repos,nodejs-20,D:\packj\upstream-repos_python_0\nodejs-20\tools\inspector_protocol\jinja2\loaders.py,1
upstream-repos,nodejs-20,D:\packj\upstream-repos_python_0\nodejs-20\tools\install.py,1
upstream-repos,nodejs-20,D:\packj\upstream-repos_python_0\nodejs-20\tools\test.py,1
upstream-repos,nodejs-20,D:\packj\upstream-repos_python_0\nodejs-20\tools\v8\fetch_deps.py,1
upstream-repos,nodejs-20,D:\packj\upstream-repos_python_0\nodejs-20\tools\v8\node_common.py,1
upstream-repos,nodejs-21,D:\packj\upstream-repos_python_0\nodejs-21\deps\npm\node_modules\node-gyp\gyp\pylib\gyp\win_tool.py,7
upstream-repos,nodejs-21,D:\packj\upstream-repos_python_0\nodejs-21\tools\gyp\pylib\gyp\win_tool.py,7
upstream-repos,nodejs-21,D:\packj\upstream-repos_python_0\nodejs-21\deps\v8\tools\dev\setup-reclient.py,5
upstream-repos,nodejs-21,D:\packj\upstream-repos_python_0\nodejs-21\deps\v8\tools\locs.py,4
