Dataset,Package,File,Number of alerts
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\tests\utils\test_email.py,66
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\tests\always\test_providers_manager.py,65
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\dev\breeze\tests\test_pr_info.py,64
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\microsoft\azure\operators\test_container_instances.py,63
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\tests\api_connexion\endpoints\test_connection_endpoint.py,63
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\common\sql\operators\test_sql.py,62
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\tests\models\test_param.py,61
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\dbt\cloud\operators\test_dbt.py,60
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\tests\jobs\test_local_task_job.py,58
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\amazon\aws\operators\test_s3.py,57
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\amazon\aws\hooks\test_sagemaker.py,56
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\amazon\aws\hooks\test_datasync.py,55
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\amazon\aws\operators\test_rds.py,55
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\apache\livy\hooks\test_livy.py,55
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\apache\spark\operators\test_spark_submit.py,55
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\tests\models\test_taskmixin.py,55
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\amazon\aws\operators\test_batch.py,54
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\openlineage\test_conf.py,54
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\tests\timetables\test_interval_timetable.py,54
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\amazon\aws\hooks\test_eks.py,53
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\cncf\kubernetes\utils\test_pod_manager.py,53
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\fab\auth_manager\api_endpoints\test_role_and_permission_endpoint.py,53
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\cncf\kubernetes\test_pod_generator.py,52
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\apache\druid\hooks\test_druid.py,51
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\openai\hooks\test_openai.py,51
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\tests\api_connexion\endpoints\test_asset_endpoint.py,51
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\helm_tests\airflow_aux\test_migrate_database_job.py,50
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\amazon\aws\hooks\test_batch_client.py,50
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\amazon\aws\operators\test_eventbridge.py,50
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\amazon\aws\operators\test_kinesis_analytics.py,50
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\google\cloud\triggers\test_bigquery.py,50
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\google\cloud\utils\test_mlengine_operator_utils.py,50
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\sftp\operators\test_sftp.py,50
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\smtp\hooks\test_smtp.py,50
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\yandex\secrets\test_lockbox.py,50
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\amazon\aws\operators\test_ecs.py,49
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\tests\serialization\test_serde.py,49
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\airflow\models\taskinstance.py,48
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\helm_tests\airflow_aux\test_create_user_job.py,48
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\postgres\hooks\test_postgres.py,48
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\tests\api_connexion\endpoints\test_pool_endpoint.py,48
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\microsoft\azure\hooks\test_data_factory.py,47
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\openlineage\plugins\test_utils.py,47
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\tests\www\views\test_views_log.py,47
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\google\cloud\utils\test_credentials_provider.py,46
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\tests\www\views\test_views_tasks.py,46
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\tests\decorators\test_bash.py,45
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\tests\jobs\test_base_job.py,45
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\helm_tests\other\test_statsd.py,44
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\amazon\aws\sensors\test_bedrock.py,44
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\apache\spark\operators\test_spark_jdbc.py,44
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\tests\plugins\test_plugins_manager.py,44
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\tests\serialization\serializers\test_serializers.py,44
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\tests\ti_deps\deps\test_trigger_rule_dep.py,44
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\amazon\aws\operators\test_ec2.py,43
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\amazon\aws\operators\test_emr_serverless.py,43
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\tests\serialization\test_pydantic_models.py,43
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\helm_tests\airflow_aux\test_basic_helm_chart.py,42
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\docker\decorators\test_docker.py,42
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\tests\cli\test_cli_parser.py,42
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\tests\models\test_xcom_arg_map.py,42
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\helm_tests\airflow_aux\test_cleanup_pods.py,41
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\google\cloud\triggers\test_dataflow.py,41
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\mongo\hooks\test_mongo.py,41
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\tests\operators\test_trigger_dagrun.py,41
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\tests\utils\test_process_utils.py,41
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\amazon\aws\hooks\test_batch_waiters.py,40
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\google\cloud\hooks\test_cloud_storage_transfer_service.py,40
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\google\cloud\operators\test_vertex_ai.py,40
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\google\cloud\transfers\test_gcs_to_bigquery.py,40
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\microsoft\azure\hooks\test_adx.py,40
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\openlineage\plugins\test_adapter.py,40
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\tests\task\task_runner\test_standard_task_runner.py,40
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\helm_tests\other\test_redis.py,39
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\helm_tests\security\test_security_context.py,39
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\cncf\kubernetes\hooks\test_kubernetes.py,39
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\docker\operators\test_docker.py,39
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\ftp\operators\test_ftp.py,39
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\google\cloud\hooks\test_compute_ssh.py,39
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\google\cloud\hooks\test_spanner.py,39
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\google\cloud\operators\test_automl.py,39
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\google\cloud\sensors\test_gcs.py,39
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\tests\jobs\test_triggerer_job.py,39
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\tests\models\test_pool.py,39
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\tests\models\test_variable.py,39
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\helm_tests\other\test_keda.py,38
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\elasticsearch\log\test_es_response.py,38
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\google\cloud\hooks\test_dlp.py,38
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\google\cloud\hooks\test_kubernetes_engine.py,38
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\microsoft\azure\operators\test_asb.py,38
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\tests\integration\executors\test_celery_executor.py,38
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\tests\sensors\test_external_task_sensor.py,38
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\dbt\cloud\hooks\test_dbt.py,37
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\google\cloud\transfers\test_mysql_to_gcs.py,37
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\openlineage\test_sqlparser.py,37
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\tests\utils\test_timezone.py,37
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\tests\www\views\test_views_asset.py,37
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\cncf\kubernetes\decorators\test_kubernetes.py,36
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\google\cloud\triggers\test_vertex_ai.py,36
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\openlineage\utils\test_utils.py,36
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\tests\jobs\test_triggerer_job_logging.py,36
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\amazon\aws\hooks\test_ec2.py,35
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\google\cloud\operators\test_dataflow.py,35
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\tests\api_connexion\endpoints\test_variable_endpoint.py,35
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\tests\dag_processing\test_processor.py,35
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\tests\models\test_trigger.py,34
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\amazon\aws\operators\test_glue.py,33
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\google\cloud\transfers\test_s3_to_gcs.py,33
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\tests\cli\commands\test_config_command.py,33
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\tests\security\test_kerberos.py,33
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\tests\www\views\test_views_custom_user_views.py,33
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\helm_tests\other\test_git_sync_scheduler.py,32
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\amazon\aws\sensors\test_sqs.py,32
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\fab\auth_manager\cli_commands\test_role_command.py,32
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\google\cloud\hooks\test_dataflow.py,32
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\microsoft\azure\operators\test_msgraph.py,32
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\snowflake\hooks\test_snowflake.py,32
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\tests\auth\managers\test_base_auth_manager.py,32
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\tests\models\test_serialized_dag.py,32
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\amazon\aws\operators\test_redshift_cluster.py,31
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\asana\hooks\test_asana.py,31
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\google\cloud\hooks\test_vision.py,31
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\google\cloud\operators\test_kubernetes_engine.py,31
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\google\cloud\triggers\test_gcs.py,31
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\google\cloud\triggers\test_kubernetes_engine.py,31
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\amazon\aws\hooks\test_glue.py,30
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\amazon\aws\operators\test_redshift_data.py,30
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\microsoft\azure\hooks\test_data_lake.py,30
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\odbc\hooks\test_odbc.py,30
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\slack\hooks\test_slack.py,30
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\tests\cli\commands\test_connection_command.py,30
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\tests\executors\test_executor_loader.py,30
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\tests\utils\test_file.py,30
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\tests\www\views\test_views_acl.py,30
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\helm_tests\security\test_scc_rolebinding.py,29
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\kubernetes_tests\test_base.py,29
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\google\cloud\triggers\test_dataproc.py,29
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\microsoft\azure\triggers\test_msgraph.py,29
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\tests\api_connexion\endpoints\test_task_endpoint.py,29
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\tests\core\test_otel_logger.py,29
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\tests\utils\log\test_secrets_masker.py,29
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\google\cloud\hooks\test_mlengine.py,28
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\tests\api_connexion\endpoints\test_config_endpoint.py,28
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\tests\api_connexion\endpoints\test_event_log_endpoint.py,28
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\tests\serialization\test_serialized_objects.py,28
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\amazon\aws\auth_manager\test_aws_auth_manager.py,27
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\amazon\aws\operators\test_athena.py,27
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\amazon\aws\secrets\test_systems_manager.py,27
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\amazon\aws\sensors\test_cloud_formation.py,27
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\amazon\aws\sensors\test_s3.py,27
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\cncf\kubernetes\operators\test_spark_kubernetes.py,27
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\google\cloud\operators\test_cloud_sql.py,27
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\google\cloud\transfers\test_trino_to_gcs.py,27
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\integration\google\cloud\transfers\test_trino_to_gcs.py,27
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\tests\api_internal\test_internal_api_call.py,27
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\tests\www\views\test_views.py,27
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\amazon\aws\operators\test_lambda_function.py,26
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\amazon\aws\operators\test_step_function.py,26
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\cncf\kubernetes\sensors\test_spark_kubernetes.py,26
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\edge\cli\test_edge_command.py,26
bandit4mal,airflow.json,D:\bandit\upstream-repos\airflow\providers\tests\google\cloud\transfers\test_bigquery_to_gcs.py,26
