package_name,version,epoch,repository,languages
cluster-autoscaler-1.31,1.31.0,1,https://github.com/kubernetes/autoscaler,"{'Go': 23092841, 'Shell': 76361, 'Python': 29468, 'Makefile': 27055, 'Dockerfile': 6194, 'Smarty': 5802, 'Mustache': 5063, 'Bicep': 2727, 'Roff': 1730, 'Ruby': 1255}"
clusterctl,1.8.3,0,https://github.com/kubernetes-sigs/cluster-api,"{'Go': 11213174, 'Makefile': 80506, 'Shell': 80276, 'Python': 49933, 'Dockerfile': 13013, 'Smarty': 146}"
cluster-proportional-autoscaler,1.8.11,9,https://github.com/kubernetes-sigs/cluster-proportional-autoscaler,"{'Go': 69685, 'Makefile': 18224, 'Shell': 3336, 'Mustache': 2430}"
cni-plugins,1.5.1,3,https://github.com/containernetworking/plugins,"{'Go': 1078385, 'Shell': 4031}"
collectd,5.12.0,2,https://github.com/collectd/collectd.git,"{'C': 5220935, 'Perl': 620026, 'M4': 233725, 'PHP': 131825, 'Java': 97192, 'Makefile': 75101, 'Python': 45650, 'JavaScript': 35529, 'Shell': 24490, 'C++': 24395, 'PLpgSQL': 21039, 'Yacc': 6119, 'Lex': 5133, 'Ruby': 3661, 'CSS': 1054, 'Dockerfile': 614}"
conda-build,24.9.0,0,https://github.com/conda/conda-build,"{'Python': 1587020, 'Shell': 29231, 'Batchfile': 16263, 'Jupyter Notebook': 15787, 'HTML': 8961, 'Jinja': 6451, 'Makefile': 1430, 'C': 1223, 'Perl': 1105, 'Xonsh': 902, 'R': 172, 'CMake': 83, 'Go': 78, 'Rebol': 13}"
conda,24.9.1,0,https://github.com/conda/conda,"{'Python': 3133595, 'Shell': 18160, 'Batchfile': 14128, 'Xonsh': 8292, 'PowerShell': 7817, 'HTML': 3686, 'Makefile': 3413}"
configmap-reload,0.14.0,0,https://github.com/jimmidyson/configmap-reload,"{'Go': 6546, 'Dockerfile': 620}"
configurable-http-proxy,4.6.2,0,https://github.com/jupyterhub/configurable-http-proxy,"{'JavaScript': 86958, 'Dockerfile': 1443, 'Shell': 1228, 'HTML': 767}"
confluent-common-docker,7.6.0,8,https://github.com/confluentinc/common-docker,"{'Java': 74102, 'Go': 25348, 'Shell': 7077, 'Python': 2339, 'Dockerfile': 1143, 'Groovy': 390}"
confluent-docker-utils,0.0.87,0,https://github.com/confluentinc/confluent-docker-utils,{'Python': 46792}
confluent-kafka-images,7.9.0.12,0,https://github.com/confluentinc/kafka-images,"{'Python': 96085, 'Java': 32641, 'Shell': 30992, 'Groovy': 806}"
confluent-kafka,with,0,https://github.com/confluentinc/kafka,"{'Java': 51648751, 'Scala': 10026923, 'Python': 1268283, 'Shell': 169242, 'Batchfile': 40018, 'Roff': 39396, 'Dockerfile': 22372, 'XSLT': 7116, 'HTML': 3739, 'Makefile': 2198}"
conftest,0.55.0,2,https://github.com/open-policy-agent/conftest,"{'Go': 215299, 'Shell': 29943, 'Makefile': 2330, 'Open Policy Agent': 2106, 'Dockerfile': 1763}"
conntrack-tools,1.4.8,4,git://git.netfilter.org/conntrack-tools/,{'Makefile': 7165}
consul-k8s-1.5,1.5.3,0,https://github.com/hashicorp/consul-k8s,"{'Go': 5181527, 'Shell': 1431021, 'Smarty': 35252, 'HCL': 29866, 'Makefile': 21609, 'Dockerfile': 9711}"
containerd,1.7.22,0,https://github.com/containerd/containerd,"{'Go': 5351708, 'Shell': 93562, 'Makefile': 25834, 'PowerShell': 6191, 'jq': 4089, 'Dockerfile': 3995}"
container-entrypoint,0.1.0,1,https://github.com/wolfi-dev/container-entrypoint,"{'Shell': 932, 'Dockerfile': 115}"
contour-1.30,1.30.0,3,https://github.com/projectcontour/contour,"{'Go': 5126786, 'HTML': 4798268, 'Shell': 46133, 'SCSS': 33371, 'Makefile': 14695, 'Smarty': 3855, 'Dockerfile': 1206, 'JavaScript': 566}"
controller-gen,0.16.3,0,https://github.com/kubernetes-sigs/controller-tools,"{'Go': 519549, 'Shell': 9399, 'Makefile': 6513, 'Dockerfile': 6463}"
convco,0.6.0,1,https://github.com/convco/convco,"{'Rust': 117610, 'Dockerfile': 2213, 'HCL': 1393, 'Handlebars': 1219}"
coredns,1.11.3,7,https://github.com/coredns/coredns,"{'Go': 1697340, 'Makefile': 1623, 'Dockerfile': 742}"
cortex,1.18.0,1,https://github.com/cortexproject/cortex,"{'Go': 6084516, 'Makefile': 18520, 'Shell': 17178, 'HTML': 11942, 'Dockerfile': 6104, 'SCSS': 3000, 'PLpgSQL': 781}"
cosign,2.4.1,0,https://github.com/sigstore/cosign,"{'Go': 1484833, 'Shell': 15352, 'Makefile': 7837, 'PowerShell': 1530}"
couchdb-3.3,3.3.3,4,https://github.com/apache/couchdb,"{'Erlang': 6215120, 'C': 2834751, 'Elixir': 682429, 'JavaScript': 336117, 'C++': 319117, 'Python': 295644, 'Java': 180949, 'Shell': 42322, 'Makefile': 38256, 'Groovy': 24321, 'Ruby': 23957, 'PowerShell': 16634, 'Batchfile': 8027, 'Dockerfile': 333}"
cowsay,3.04,0,https://github.com/tnalpgge/rank-amateur-cowsay,"{'Perl': 12411, 'Groff': 4622, 'Shell': 2179, 'Makefile': 667}"
cpp-httplib,0.18.0,0,https://github.com/yhirose/cpp-httplib.git,"{'C++': 2400293, 'CMake': 28300, 'Meson': 9514, 'Makefile': 8183, 'Python': 1992, 'Shell': 1475, 'HTML': 938, 'Dockerfile': 531}"
crac-criu,1.4.3,0,https://github.com/canonical/crac-criu,"{'C': 4014544, 'Python': 282300, 'Java': 134478, 'Shell': 117568, 'Makefile': 94962, 'Assembly': 26365, 'Perl': 3246}"
crane,0.20.2,1,https://github.com/google/go-containerregistry,"{'Go': 1273275, 'Shell': 10553}"
crc32c,1.1.2,2,https://github.com/google/crc32c,"{'C++': 65462, 'CMake': 15180, 'Python': 4374, 'C': 1990}"
crfsuite,0.12,2,https://github.com/chokkan/crfsuite,"{'C++': 639178, 'C': 528401, 'Python': 57297, 'Ruby': 3658, 'Perl': 3386, 'Makefile': 2325, 'Shell': 1444, 'SWIG': 1079, 'Roff': 998, 'HTML': 107}"
cri-tools,1.31.1,1,https://github.com/kubernetes-sigs/cri-tools,"{'Go': 481693, 'Shell': 20121, 'Makefile': 4899, 'Dockerfile': 3498}"
croc,10.0.13,0,https://github.com/schollz/croc,"{'Go': 184774, 'Shell': 27468, 'Makefile': 526, 'Dockerfile': 339}"
cronie,1.7.2,0,https://github.com/cronie-crond/cronie,"{'C': 295973, 'M4': 8424, 'Shell': 4324, 'Makefile': 604}"
crossplane-provider-aws,1.14.0,0,https://github.com/upbound/provider-aws,"{'Go': 2823871, 'Makefile': 21992, 'Shell': 7346, 'Python': 5592, 'Dockerfile': 348}"
crossplane-provider-azure,1.7.0,0,https://github.com/upbound/provider-azure,"{'Go': 1791498, 'Makefile': 20026, 'Shell': 3829, 'Python': 2964, 'Dockerfile': 411}"
crossplane-provider-gcp,1.8.3,0,https://github.com/upbound/provider-gcp,"{'Go': 1224820, 'Makefile': 21103, 'Python': 3433, 'Shell': 1247, 'Dockerfile': 308}"
crossplane,1.17.1,0,https://github.com/crossplane/crossplane,"{'Go': 3082006, 'Earthly': 19138, 'Shell': 7542, 'Mustache': 1219}"
ctop,0.7.7,20,https://github.com/bcicen/ctop,"{'Go': 122631, 'Shell': 2024, 'Makefile': 1402, 'Dockerfile': 273}"
cups,2.4.11,0,https://github.com/OpenPrinting/cups,"{'C': 7072950, 'C++': 309963, 'Makefile': 85413, 'M4': 80288, 'Shell': 68136, 'Roff': 24729, 'HTML': 2142, 'Dockerfile': 795, 'PostScript': 540, 'Batchfile': 192}"
curl-rustls,8.10.1,0,https://github.com/curl/curl.git,"{'C': 7810566, 'Perl': 845277, 'M4': 523456, 'Python': 428293, 'CMake': 244747, 'DIGITAL Command Language': 238149, 'Shell': 142667, 'Makefile': 133322, 'Batchfile': 63547, 'Dockerfile': 1711, 'Emacs Lisp': 1348}"
cxxopts,3.2.1,1,https://github.com/jarro2783/cxxopts.git,"{'C++': 757298, 'CMake': 16204, 'Starlark': 874}"
cyrus-sasl,2.1.28,3,https://github.com/cyrusimap/cyrus-sasl.git,"{'C': 2406835, 'M4': 112084, 'HTML': 76782, 'Makefile': 53096, 'Python': 42499, 'Roff': 18945, 'Tcl': 13483, 'JavaScript': 8560, 'CSS': 3640, 'Shell': 2991, 'Rez': 2671, 'Perl': 1683, 'Batchfile': 1576, 'PowerShell': 1046}"
cython-0,0.29.37.1,0,https://github.com/cython/cython,"{'Python': 4453267, 'Cython': 3527985, 'C': 851127, 'C++': 33034, 'Shell': 8492, 'PowerShell': 4022, 'Starlark': 3341, 'Makefile': 2932, 'Batchfile': 1429, 'sed': 807, 'Smalltalk': 618}"
dagdotdev,0.0.7,0,https://github.com/jonjohnsonjr/dagdotdev,"{'Go': 2811998, 'Assembly': 105446, 'Shell': 7274}"
dagger,0.13.3,0,https://github.com/dagger/dagger,"{'Go': 3240686, 'C#': 502445, 'Python': 213502, 'TypeScript': 189465, 'PHP': 148112, 'Rust': 122067, 'Elixir': 121602, 'Java': 108168, 'Groovy': 15263, 'PowerShell': 14743, 'Shell': 14315, 'HTML': 12172, 'CSS': 6569, 'Dockerfile': 1978, 'Smarty': 1846, 'JavaScript': 1638}"
dart,3.5.3,0,https://github.com/dart-lang/sdk,"{'Dart': 142956602, 'C++': 23757773, 'C': 1471991, 'Python': 1293420, 'HTML': 703747, 'Java': 593864, 'JavaScript': 266661, 'Shell': 108115, 'CSS': 76022, 'GAP': 48399, 'ANTLR': 48171, 'TeX': 37865, 'SCSS': 22311, 'Makefile': 10274, 'Assembly': 7067, 'Batchfile': 4772, 'CMake': 1598, 'Objective-C++': 854, 'Dockerfile': 499}"
dash,0.5.12,0,https://git.kernel.org/pub/scm/utils/dash/dash.git,{'Makefile': 1940}
dask-gateway,2024.1.0,10,https://github.com/dask/dask-gateway,"{'Python': 482968, 'Go': 24579, 'Shell': 23572, 'Dockerfile': 17370, 'Mustache': 2206}"
datadog-agent,7.56.2,3,https://github.com/DataDog/datadog-agent,"{'Go': 31872390, 'C': 7695839, 'Python': 1630954, 'C#': 436392, 'JavaScript': 401640, 'Ruby': 316900, 'Shell': 220619, 'HTML': 208751, 'C++': 145813, 'PowerShell': 115884, 'CSS': 24370, 'Dockerfile': 23230, 'Batchfile': 20048, 'SCSS': 14123, 'Swift': 12198, 'CMake': 8828, 'Jinja': 5371, 'Java': 4346, 'Smarty': 1487, 'HCL': 1086, 'GDB': 152}"
datadog-jmxfetch,0.49.4,0,https://github.com/DataDog/jmxfetch,"{'Java': 535379, 'Dockerfile': 1505, 'Shell': 1143}"
datadog-security-agent-policies,0.59.0,0,https://github.com/DataDog/security-agent-policies,{'Open Policy Agent': 32497}
dataplaneapi,3.0.2,0,https://github.com/haproxytech/dataplaneapi,"{'Go': 1026459, 'Shell': 528863, 'Makefile': 2462, 'Dockerfile': 474}"
datawire-envoy-1.31,1.31.2,2,https://github.com/datawire/envoy,{}
dav1d,1.4.3,0,https://code.videolan.org/videolan/dav1d.git,{'C': 2244318}
dbmate,2.21.0,0,https://github.com/amacneil/dbmate,"{'Go': 201033, 'TypeScript': 5142, 'Makefile': 1644, 'Dockerfile': 881, 'JavaScript': 245}"
delta,0.18.2,0,https://github.com/dandavison/delta,"{'Rust': 1010884, 'Shell': 44777, 'Makefile': 3467, 'Dockerfile': 327, 'Python': 131}"
delve,1.23.1,0,https://github.com/go-delve/delve,"{'Go': 3264941, 'C': 2654266, 'Shell': 5549, 'PowerShell': 4033, 'Assembly': 3395, 'Starlark': 2024, 'Makefile': 1019, 'Python': 617}"
deno,1.46.3,0,https://github.com/denoland/deno,"{'Rust': 6918603, 'JavaScript': 4064945, 'TypeScript': 3156158, 'CSS': 5811, 'C': 3979, 'C++': 1416, 'Lua': 678, 'HTML': 279, 'Dockerfile': 267, 'Python': 214, 'Svelte': 133, 'Astro': 97, 'Nunjucks': 45}"
dependency-track,4.12.0,0,https://github.com/DependencyTrack/dependency-track,"{'Java': 5083462, 'Dockerfile': 4100, 'Shell': 3756, 'HTML': 488}"
descheduler,0.31.0,0,https://github.com/kubernetes-sigs/descheduler,"{'Go': 946294, 'Shell': 35965, 'Makefile': 5622, 'Mustache': 3451, 'Dockerfile': 1035}"
dex,2.41.1,1,https://github.com/dexidp/dex,"{'Go': 1115623, 'Makefile': 7364, 'CSS': 6590, 'HTML': 5662, 'Dockerfile': 2971, 'Shell': 1694, 'Nix': 725}"
dgraph,24.0.2,1,https://github.com/dgraph-io/dgraph,"{'Go': 6748929, 'Shell': 121734, 'HCL': 118934, 'TeX': 62370, 'Makefile': 18237, 'JavaScript': 5605, 'Ruby': 5523, 'Dockerfile': 1821, 'Smarty': 644}"
difftastic,0.60.0,0,https://github.com/Wilfred/difftastic,"{'Rust': 531227, 'CSS': 55256, 'HTML': 47728, 'JavaScript': 28537, 'Roff': 4911, 'Just': 857, 'Shell': 310}"
direnv,2.34.0,6,https://github.com/direnv/direnv,"{'Go': 109864, 'Shell': 65154, 'PowerShell': 8113, 'Makefile': 4746, 'Nix': 2887, 'Elvish': 2299, 'Ruby': 142, 'HTML': 127}"
distribution,3.0.0,2,https://github.com/distribution/distribution,"{'Go': 1468068, 'Dockerfile': 7557, 'Makefile': 6176, 'Shell': 2838, 'HCL': 2371}"
dive,0.12.0,12,https://github.com/wagoodman/dive,"{'Go': 238201, 'Makefile': 10377, 'Dockerfile': 319}"
docker-cli-buildx,0.17.1,0,https://github.com/docker/buildx,"{'Go': 981514, 'Dockerfile': 15138, 'Shell': 9950, 'HCL': 5240, 'Makefile': 1354}"
docker-cli,27.3.1,0,https://github.com/docker/cli,"{'Go': 2820171, 'Shell': 314705, 'Dockerfile': 9436, 'Makefile': 8445, 'HCL': 3806}"
docker-compose,2.29.7,0,https://github.com/docker/compose,"{'Go': 1031809, 'Dockerfile': 22912, 'Makefile': 5761, 'HCL': 3084, 'HTML': 656, 'Shell': 654}"
docker-credential-acr-env,0.7.0,15,https://github.com/chrismellard/docker-credential-acr-env,"{'Go': 14632, 'Shell': 10980, 'Makefile': 6819}"
docker-credential-gcr,2.1.25,0,https://github.com/GoogleCloudPlatform/docker-credential-gcr,"{'Go': 104322, 'Starlark': 8111}"
dockerize,0.8.0,1,https://github.com/jwilder/dockerize,"{'Go': 15514, 'Makefile': 2602, 'Dockerfile': 456}"
docker-nginx,1.27.2,0,https://github.com/nginxinc/docker-nginx,"{'Shell': 84514, 'Dockerfile': 70665}"
docker-selenium,4.25.0.20240922,0,https://github.com/SeleniumHQ/docker-selenium,"{'Shell': 186162, 'Go': 89702, 'Makefile': 56804, 'Python': 55265, 'Smarty': 49922, 'Dockerfile': 37502, 'TypeScript': 2513}"
docker,27.3.1,0,https://github.com/moby/moby,"{'Go': 10012530, 'Shell': 155657, 'Dockerfile': 56143, 'PowerShell': 30815, 'Makefile': 10128, 'Python': 7179, 'C': 4815, 'HCL': 3897, 'Assembly': 81}"
doctest,2.4.11,1,https://github.com/doctest/doctest,"{'C++': 670041, 'CMake': 31640, 'Python': 12623, 'Starlark': 729, 'Meson': 242, 'C': 115}"
doppler-kubernetes-operator,1.5.1,4,https://github.com/DopplerHQ/kubernetes-operator,"{'Go': 44376, 'Makefile': 10767, 'Shell': 2256, 'Dockerfile': 981}"
dosfstools,4.2,2,https://github.com/dosfstools/dosfstools,"{'C': 275147, 'Roff': 51037, 'Makefile': 11558, 'Shell': 7147, 'M4': 2924}"
dotnet-6,6.0.133,0,https://github.com/dotnet/installer,{}
dotnet-7,7.0.120,0,https://github.com/dotnet/installer,{}
dotnet-8,8.0.8,0,https://github.com/dotnet/dotnet,"{'C#': 1064791734, 'C++': 80082220, 'Visual Basic .NET': 80031538, 'C': 45396688, 'F#': 41182102, 'PowerShell': 6576583, 'Shell': 4592218, 'Rich Text Format': 3584745, 'HTML': 2609943, 'TypeScript': 2290999, 'Python': 1601725, 'Assembly': 1482040, 'CMake': 1474619, 'Roff': 887845, 'XSLT': 643857, 'Java': 576489, 'XML': 501379, 'CSS': 420302, 'Batchfile': 384581, 'JavaScript': 320493, 'Perl': 319737, '1C Enterprise': 267265, 'Smalltalk': 234044, 'Swift': 216917, 'Yacc': 155887, 'OpenEdge ABL': 137573, 'Smarty': 132819, 'TSQL': 130808, 'Starlark': 128195, 'Objective-C': 109221, 'Pawn': 65408, 'Bicep': 58591, 'HLSL': 42816, 'OCaml': 42330, 'Harbour': 41755, 'Makefile': 36873, 'Dockerfile': 25644, 'GLSL': 17150, 'ASP.NET': 16391, 'CWeb': 12172, 'Vim Snippet': 6353, 'Lua': 4904, 'Jupyter Notebook': 4665, 'BitBake': 4344, 'Forth': 3101, 'SCSS': 2983, 'DTrace': 2861, 'ReScript': 2804, 'PHP': 2563, 'Raku': 1194, 'Awk': 888, 'Objective-C++': 733, 'Go': 483, 'Haml': 362, 'RenderScript': 95, 'Ruby': 76, 'Less': 12, 'Scilab': 8}"
dotty,3.5.1,0,https://github.com/lampepfl/dotty,"{'Scala': 30781343, 'Java': 285582, 'JavaScript': 169963, 'CSS': 149352, 'Shell': 29782, 'PowerShell': 2952, 'HTML': 2363, 'Batchfile': 1557}"
double-conversion,3.3.0,1,https://github.com/google/double-conversion,"{'C++': 19429574, 'CMake': 5661, 'Starlark': 2513, 'Python': 2310, 'C': 1804, 'Batchfile': 230, 'Makefile': 58}"
druid,30.0.1,1,https://github.com/apache/druid.git,"{'Java': 58354236, 'ReScript': 10295736, 'TypeScript': 2799025, 'E': 1174053, 'TeX': 399468, 'Euphoria': 334911, 'SCSS': 231851, 'HiveQL': 160713, 'Shell': 140760, 'Python': 115991, 'Eiffel': 99653, 'JavaScript': 55455, 'R': 17002, 'q': 15345, 'Dockerfile': 13350, 'FreeMarker': 9693, 'ANTLR': 5547, 'CSS': 4746, 'Roff': 3617, 'HTML': 2540, 'MDX': 2145, 'Thrift': 1003, 'Makefile': 659, 'PostScript': 5}"
dstat,0.7.4,1,https://github.com/dagwieers/dstat,"{'Python': 273843, 'Makefile': 1869}"
dua,2.29.2,0,https://github.com/Byron/dua-cli,"{'Rust': 195776, 'Shell': 11033, 'Makefile': 1997, 'Dockerfile': 162}"
dumb-init,1.2.5,3,https://github.com/Yelp/dumb-init,"{'Python': 32360, 'C': 11313, 'Makefile': 2201, 'Shell': 2058, 'Dockerfile': 830}"
dynamic-localpv-provisioner,4.1.1,0,https://github.com/openebs/dynamic-localpv-provisioner,"{'Go': 602047, 'Shell': 13302, 'Gherkin': 10570, 'Makefile': 6696, 'Dockerfile': 5346, 'Jinja': 2520, 'Mustache': 2113}"
e2fsprogs,1.47.1,0,https://github.com/tytso/e2fsprogs,"{'C': 4676141, 'Roff': 772053, 'Shell': 454172, 'Makefile': 244165, 'TeX': 231168, 'M4': 58232, 'Perl': 14967, 'Awk': 13617, 'sed': 8010, 'C++': 7913, 'Python': 627, 'Scilab': 554}"
efs-utils,2.1.0,0,https://github.com/aws/efs-utils,"{'Python': 629550, 'Rust': 157663, 'Shell': 2659, 'Makefile': 1824, 'RPC': 1145}"
eksctl,0.191.0,0,https://github.com/weaveworks/eksctl,"{'Go': 3690805, 'HTML': 26614, 'Shell': 17458, 'JavaScript': 9019, 'Makefile': 8196, 'Dockerfile': 2616, 'CSS': 2158}"
elixir-1.17,1.17.3,0,https://github.com/elixir-lang/elixir,"{'Elixir': 7327583, 'Erlang': 575936, 'Makefile': 11957, 'PowerShell': 10842, 'Shell': 9771, 'Batchfile': 8731, 'NSIS': 8508}"
emacs,30.0.91,0,https://github.com/emacs-mirror/emacs,"{'Emacs Lisp': 70376625, 'Roff': 28569692, 'C': 20897197, 'Common Lisp': 4489815, 'M4': 961554, 'Objective-C': 720535, 'C++': 592636, 'TeX': 546935, 'Makefile': 496815, 'Java': 409887, 'Shell': 286827, 'PostScript': 155594, 'Mathematica': 138829, 'HTML': 102120, 'Ruby': 99031, 'Python': 98583, 'Mercury': 80392, 'Perl': 77559, 'Pascal': 75359, 'Prolog': 72589, 'MATLAB': 70571, 'JavaScript': 66050, 'Raku': 60130, 'Smalltalk': 54406, 'NewLisp': 54116, 'SystemVerilog': 51348, 'Slash': 49281, 'SRecode Template': 49014, 'GDB': 43206, 'Yacc': 40928, 'Awk': 40143, 'Ada': 39126, 'Assembly': 33903, 'PHP': 33630, 'Batchfile': 18570, 'Lua': 14918, 'Fortran': 12354, 'Erlang': 11862, 'SmPL': 8133, 'NSIS': 2152, 'SCSS': 2016, 'CSS': 1857, 'Forth': 1388, 'Rust': 1002, 'Modula-2': 890, 'Tcl': 876, 'Less': 718, 'Go': 677, 'Scheme': 659, 'Hack': 210}"
emissary,3.9.1,0,https://github.com/emissary-ingress/emissary,"{'Python': 1927289, 'Go': 1494091, 'Makefile': 128717, 'Shell': 88486, 'HTML': 26989, 'Dockerfile': 17535, 'Mustache': 3855, 'Awk': 2816}"
enchant2,2.8.2,0,https://github.com/AbiWord/enchant,"{'Vala': 327110, 'C++': 240034, 'Shell': 157979, 'JavaScript': 68315, 'SWIG': 63068, 'C': 41755, 'CSS': 37966, 'M4': 33828, 'HTML': 20692, 'Makefile': 16551, 'Objective-C++': 11704, 'Roff': 3169, 'Emacs Lisp': 38}"
envoy-1.31,1.31.2,0,https://github.com/envoyproxy/envoy,"{'C++': 47147906, 'Starlark': 3068595, 'Java': 1313426, 'Python': 601150, 'Assembly': 327095, 'Kotlin': 309527, 'Swift': 264137, 'Shell': 244178, 'Go': 178117, 'JavaScript': 66339, 'Objective-C++': 55069, 'Objective-C': 48851, 'Jinja': 46576, 'C': 45948, 'Rust': 40578, 'Smarty': 3528, 'CSS': 2927, 'HTML': 1522, 'Emacs Lisp': 966, 'Dockerfile': 960, 'Thrift': 748, 'PureBasic': 472, 'Batchfile': 439, 'Makefile': 303}"
erlang-26,26.2.5.3,0,https://github.com/erlang/otp.git,"{'Erlang': 82933352, 'C': 18577814, 'C++': 8867752, 'Makefile': 912709, 'Shell': 630393, 'Java': 529945, 'Emacs Lisp': 478016, 'HTML': 390920, 'M4': 369341, 'DTrace': 225425, 'Assembly': 208357, 'Perl': 205120, 'Python': 156418, 'Elixir': 35913, 'SmPL': 24375, 'XSLT': 18985, 'NSIS': 17153, 'CSS': 7888, 'sed': 7660, 'TLA': 7516, 'Raku': 6615, 'Batchfile': 4841, 'Objective-C': 2485, 'Roff': 1954, 'DIGITAL Command Language': 21}"
esbuild,0.24.0,0,https://github.com/evanw/esbuild,"{'Go': 4890389, 'JavaScript': 1101067, 'TypeScript': 398889, 'Makefile': 56977, 'HTML': 45029, 'CSS': 3114, 'Shell': 1249}"
eslint,9.12.0,0,https://github.com/eslint/eslint,"{'JavaScript': 13323157, 'TypeScript': 52902, 'EJS': 4852, 'HTML': 898, 'Shell': 457}"
etcd-3.5,3.5.16,1,https://github.com/etcd-io/etcd,"{'Go': 5424901, 'Shell': 110422, 'Jsonnet': 59379, 'Makefile': 15242, 'Procfile': 8727, 'Dockerfile': 349}"
exa,0.10.1,2,https://github.com/ogham/exa,"{'Rust': 402528, 'Shell': 34024, 'Just': 2644}"
execline,2.9.6.0,1,git://git.skarnet.org/execline,{'Makefile': 21750}
exiftool,12.7,0,https://github.com/exiftool/exiftool,"{'Perl': 14361703, 'HTML': 8584842, 'PostScript': 10761, 'CSS': 2797, 'Rich Text Format': 990}"
exploitdb,2024.10.02,0,https://gitlab.com/exploit-database/exploitdb.git,
external-dns,0.15.0,0,https://github.com/kubernetes-sigs/external-dns,"{'Go': 2632993, 'Makefile': 5114, 'Python': 4833, 'Smarty': 2630, 'Shell': 2452}"
external-secrets-operator,0.10.4,0,https://github.com/external-secrets/external-secrets,"{'Go': 3054719, 'HCL': 28331, 'Makefile': 19872, 'Shell': 13133, 'Smarty': 10241, 'Dockerfile': 3759, 'Python': 3302, 'HTML': 378}"
extism,1.5.4,0,https://github.com/extism/cli,"{'Go': 67037, 'Shell': 5231, 'Dockerfile': 236}"
eza,0.20.1,0,https://github.com/eza-community/eza,"{'Rust': 643315, 'Shell': 16731, 'Nix': 11180, 'Just': 9545, 'Nushell': 4485, 'Brainfuck': 176}"
falcoctl,0.10.0,1,https://github.com/falcosecurity/falcoctl,"{'Go': 769767, 'Makefile': 2290, 'Dockerfile': 935}"
falco-libs,0.18.1,0,https://github.com/falcosecurity/libs,"{'C': 13913212, 'C++': 4669573, 'CMake': 175113, 'Python': 62377, 'PureBasic': 61886, 'Shell': 25744, 'Dockerfile': 16982, 'Makefile': 8919, 'Go': 4412, 'HTML': 2777}"
falco-no-driver,0.39.0,0,https://github.com/falcosecurity/falco,"{'C++': 818190, 'CMake': 55825, 'Shell': 37731, 'C': 33392, 'Dockerfile': 11483, 'Makefile': 3055}"
falco-rules,3.2.0,0,https://github.com/falcosecurity/rules,"{'Go': 69138, 'Python': 27012, 'Shell': 1306}"
falcosidekick,2.29.0,3,https://github.com/falcosecurity/falcosidekick,"{'Go': 407064, 'Makefile': 3518, 'Shell': 1769, 'Dockerfile': 568}"
falco,0.39.0,0,https://github.com/falcosecurity/falco,"{'C++': 818190, 'CMake': 55825, 'Shell': 37731, 'C': 33392, 'Dockerfile': 11483, 'Makefile': 3055}"
fd,10.2.0,0,https://github.com/sharkdp/fd,"{'Rust': 240433, 'Shell': 16959, 'Makefile': 1077}"
ferretdb,1.24.0,1,https://github.com/FerretDB/FerretDB,"{'Go': 2754754, 'MDX': 11916, 'JavaScript': 11794, 'Dockerfile': 11650, 'Smarty': 5346, 'CSS': 1180, 'Makefile': 430, 'Shell': 167}"
ffmpeg,7.0.2,3,https://git.ffmpeg.org/ffmpeg.git,
filebeat,8.15.2,0,https://github.com/elastic/beats,"{'Go': 17993942, 'Python': 942425, 'JavaScript': 159375, 'Shell': 83121, 'HTML': 50094, 'Dockerfile': 46664, 'Makefile': 39084, 'Jinja': 38237, 'HCL': 26985, 'Ragel': 25299, 'Thrift': 16458, 'Roff': 12864, 'Starlark': 7384, 'XSLT': 6242, 'Batchfile': 5718, 'TypeScript': 3643, 'PowerShell': 3004, 'Java': 2215, 'Smarty': 512}"
file,5.45,3,https://github.com/file/file.git,"{'C': 571238, 'Makefile': 18052, 'Python': 15517, 'M4': 13985, 'Shell': 3261, 'Dockerfile': 870}"
