package_name,version,epoch,repository
secrets-store-csi-driver,1.4.5,3,https://github.com/kubernetes-sigs/secrets-store-csi-driver
selenium,4.25.0,0,https://github.com/SeleniumHQ/selenium
semgrep,1.90.0,0,https://github.com/returntocorp/semgrep
shaderc,2024.1,1,https://github.com/google/shaderc
shadowsocks-rust,1.21.0,0,https://github.com/shadowsocks/shadowsocks-rust
shfmt,3.9.0,1,https://github.com/mvdan/sh
sigstore-scaffolding,0.7.11,1,https://github.com/sigstore/scaffolding
simdjson,3.10.1,1,https://github.com/simdjson/simdjson/
skaffold,2.13.2,1,https://github.com/GoogleContainerTools/skaffold
skalibs,2.14.2.0,1,https://github.com/skarnet/skalibs.git
skopeo,1.16.1,2,https://github.com/containers/skopeo
slirp4netns,1.3.1,0,https://github.com/rootless-containers/slirp4netns
slsa-verifier,2.6.0,5,https://github.com/slsa-framework/slsa-verifier
smarter-device-manager,1.20.11,10,https://gitlab.com/arm-research/smarter/smarter-device-manager
smartypants,2.0.1,1,https://github.com/leohemsted/smartypants.py
snappy-java,1.1.10.7,0,https://github.com/xerial/snappy-java
snappy,1.2.1,1,https://github.com/google/snappy
snyk-cli,1.1293.1,1,https://github.com/snyk/cli
soci,4.0.3,4,https://github.com/SOCI/soci
solr,9.7.0,0,https://github.com/apache/solr
sonarqube-10,10.7.0.96327,0,https://github.com/SonarSource/sonarqube
sonar-scanner-cli-entrypoint,10.0.3.1430.5.0.1,1,https://github.com/SonarSource/sonar-scanner-cli-docker
sonar-scanner-cli,6.2.1.4610,0,https://github.com/SonarSource/sonar-scanner-cli
sonobuoy,0.57.2,1,https://github.com/vmware-tanzu/sonobuoy
sops,3.9.1,0,https://github.com/getsops/sops
souffle,2.4.1,0,https://github.com/souffle-lang/souffle
spark-3.5,3.5.3,2,https://github.com/apache/spark
spark-operator,1.4.6,1,https://github.com/GoogleCloudPlatform/spark-on-k8s-operator
spdlog,1.14.1,2,https://github.com/gabime/spdlog
spdx-tools-java,1.1.8,1,https://github.com/spdx/tools-java.git
speedtest-go,1.7.9,1,https://github.com/showwin/speedtest-go
spegel,0.0.25,0,https://github.com/spegel-org/spegel
spicedb,1.37.0,0,https://github.com/authzed/spicedb
spin,2.7.0,1,https://github.com/fermyon/spin
spire-server,1.10.4,1,https://github.com/spiffe/spire
spirv-headers,1.3.261.1,2,https://github.com/KhronosGroup/SPIRV-Headers
spirv-tools,1.3.261.1,2,https://github.com/KhronosGroup/SPIRV-tools
spqr,1.5.0,1,https://github.com/pg-sharding/spqr
sqlmap,1.8,0,https://github.com/sqlmapproject/sqlmap
sqlpad,7.5.0,1,https://github.com/sqlpad/sqlpad
squid,6.11,0,https://github.com/squid-cache/squid.git
src-fingerprint,0.19.0,18,https://github.com/GitGuardian/src-fingerprint'
src,5.5.0,0,https://github.com/sourcegraph/src-cli
ssdeep,2.14.1,3,https://github.com/ssdeep-project/ssdeep
sshfs,3.7.4,0,https://github.com/deadbeefsociety/sshfs
ssh-import-id,5.11,2,https://git.launchpad.net/ssh-import-id
ssl_client,3.20.3,0,https://github.com/alpinelinux/aports
stakater-reloader,1.1.0,1,https://github.com/stakater/Reloader
starship,1.20.1,4,https://github.com/starship/starship
statsd,0.10.2,1,https://github.com/statsd/statsd
step-ca,0.27.4,0,https://github.com/smallstep/certificates
step-issuer,0.9.5,0,https://github.com/smallstep/step-issuer
step-kms-plugin,0.11.5,0,https://github.com/smallstep/step-kms-plugin
step,0.27.4,0,https://github.com/smallstep/cli
stern,1.31.0,0,https://github.com/stern/stern
strace,6.11,0,https://github.com/strace/strace.git
stress-ng,0.18.05,0,https://github.com/ColinIanKing/stress-ng
strimzi-kafka-operator,0.43.0,2,https://github.com/strimzi/strimzi-kafka-operator
sudo-rs,0.2.3,1,https://github.com/memorysafety/sudo-rs
su-exec,0.2,6,https://github.com/ncopa/su-exec
supercronic,0.2.32,0,https://github.com/aptible/supercronic
superset,4.0.2,3,https://github.com/apache/superset.git
supervisor,4.2.5,5,https://github.com/Supervisor/supervisor
suricata-update,1.3.3,6,https://github.com/OISF/suricata-update
suricata,7.0.7,0,https://github.com/OISF/suricata
svt-av1,2.2.1,0,https://gitlab.com/AOMediaCodec/SVT-AV1.git
swagger,0.31.0,3,https://github.com/go-swagger/go-swagger
swaks,20240103,1,https://github.com/jetmore/swaks.git
syft,1.13.0,0,https://github.com/anchore/syft
sysfsutils,2.1.1,0,https://github.com/linux-ras/sysfsutils
sysstat,12.7.6,0,https://github.com/sysstat/sysstat
systemd,256.6,2,https://github.com/systemd/systemd
tailscale,1.74.1,0,https://github.com/tailscale/tailscale
task,3.39.2,0,https://github.com/go-task/task
tclap,1.4,0,https://git.code.sf.net/p/tclap/code
tclx,8.6.3,1,https://github.com/flightaware/tclx
tcpdump,4.99.5,0,https://github.com/the-tcpdump-group/tcpdump.git
tctl,1.18.1,3,https://github.com/temporalio/tctl
tekton-chains,0.22.2,0,https://github.com/tektoncd/chains
tekton-pipelines,0.64.0,0,https://github.com/tektoncd/pipeline
telegraf-1.32,1.32.0,1,https://github.com/influxdata/telegraf
teleport,16.4.2,0,https://github.com/gravitational/teleport
temporal-server,1.25.0,0,https://github.com/temporalio/temporal
temporal-ui-server,2.31.2,0,https://github.com/temporalio/ui-server
temporal,1.1.0,0,https://github.com/temporalio/cli
tempo,2.5.0,5,https://github.com/grafana/tempo
tensorflow-core,2.17.0,1,https://github.com/tensorflow/tensorflow
terraform-docs,0.19.0,0,https://github.com/terraform-docs/terraform-docs
terraform-provider-aws,5.70.0,0,https://github.com/hashicorp/terraform-provider-aws
terraform-provider-azurerm,4.4.0,0,https://github.com/hashicorp/terraform-provider-azurerm
terraform-provider-google,6.5.0,0,https://github.com/hashicorp/terraform-provider-google
terraform,1.5.7,16,https://github.com/hashicorp/terraform
terragrunt,0.67.16,0,https://github.com/gruntwork-io/terragrunt
tessdata,4.1.0,0,https://github.com/tesseract-ocr/tessdata
tesseract,5.4.1,3,https://github.com/tesseract-ocr/tesseract
tez,0.10.4,1,https://github.com/apache/tez
tflint,0.53.0,1,https://github.com/terraform-linters/tflint
tfsec,1.28.11,0,https://github.com/aquasecurity/tfsec
thanos-operator,0.3.7,21,https://github.com/banzaicloud/thanos-operator
thanos,0.36.1,1,https://github.com/thanos-io/thanos
thingsboard,3.8,0,https://github.com/thingsboard/thingsboard.git
thrift,0.21.0,0,https://github.com/apache/thrift
tiff,4.7.0,0,https://gitlab.com/libtiff/libtiff.git
tigera-operator-1.35,1.35.1,0,https://github.com/tigera/operator
tigerbeetle,0.16.7,0,https://github.com/tigerbeetledb/tigerbeetle
timestamp-authority,1.2.3,0,https://github.com/sigstore/timestamp-authority
timoni,0.22.0,4,https://github.com/stefanprodan/timoni
tini,0.19.0,6,https://github.com/krallin/tini
tinydir,1.2.6,0,https://github.com/cxong/tinydir.git
tinyxml2,10.0.0,1,https://github.com/leethomason/tinyxml2
tkn,0.38.1,0,https://github.com/tektoncd/cli
tl-expected,1.1.0,1,https://github.com/TartanLlama/expected
tmux,3.5,0,https://github.com/tmux/tmux
tomcat-10.1,10.1.31,0,https://github.com/apache/tomcat
tomcat-native,2.0.8,0,https://github.com/apache/tomcat-native
topgrade,16.0.0,0,https://github.com/topgrade-rs/topgrade
traefik-3.1,3.1.5,0,https://github.com/traefik/traefik
trafficserver-9,9.2.4,1,https://github.com/apache/trafficserver
tree-sitter,0.24.2,0,https://github.com/tree-sitter/tree-sitter
trillian,1.6.1,1,https://github.com/google/trillian
trino,453,3,https://github.com/trinodb/trino.git
trivy,0.55.2,0,https://github.com/aquasecurity/trivy
trurl,0.16,0,https://github.com/curl/trurl
trust-manager,0.12.0,1,https://github.com/cert-manager/trust-manager
ts-patch,3.2.1,0,https://github.com/nonara/ts-patch.git
typescript,5.6.2,0,https://github.com/microsoft/TypeScript
tzdata,2024b,0,https://github.com/eggert/tz
ugrep,6.5.0,0,https://github.com/Genivia/ugrep
unbound,1.21.1,2,https://github.com/NLnetLabs/unbound
undock,0.8.0,0,https://github.com/crazy-max/undock
unibilium,2.1.2,0,https://github.com/neovim/unibilium
unixodbc,2.3.12,0,https://github.com/lurcher/unixODBC
upx,4.2.4,1,https://github.com/upx/upx
up,0.33.0,1,https://github.com/upbound/up
uthash,2.3.0,0,https://github.com/troydhanson/uthash.git
utmps,0.1.2.2,1,https://github.com/skarnet/utmps
uutils,0.0.27,2,https://github.com/uutils/coreutils
uv,0.4.18,0,https://github.com/astral-sh/uv
valijson,1.0.3,1,https://github.com/tristanpenman/valijson.git
valkey,8.0.1,0,https://github.com/valkey-io/valkey
varnish-modules,0.25.0,0,https://github.com/varnish/varnish-modules
varnish,7.6.0,1,https://github.com/varnishcache/varnish-cache
vault-benchmark,0.3.0,0,https://github.com/hashicorp/vault-benchmark
vault-csi-provider,1.4.0,17,https://github.com/hashicorp/vault-csi-provider
vault-k8s,1.4.2,1,https://github.com/hashicorp/vault-k8s
vcluster,0.20.1,0,https://github.com/loft-sh/vcluster
vectorscan,5.4.11,1,https://github.com/VectorCamp/vectorscan
vector,0.41.1,0,https://github.com/vectordotdev/vector
velero-plugin-for-aws,1.10.1,1,https://github.com/vmware-tanzu/velero-plugin-for-aws
velero-plugin-for-csi,0.7.1,7,https://github.com/vmware-tanzu/velero-plugin-for-csi
velero-plugin-for-microsoft-azure,1.10.1,0,https://github.com/vmware-tanzu/velero-plugin-for-microsoft-azure
velero,1.14.1,1,https://github.com/vmware-tanzu/velero
vendir,0.42.0,0,https://github.com/carvel-dev/vendir
vertical-pod-autoscaler,1.2.1,1,https://github.com/kubernetes/autoscaler
vexctl,0.3.0,0,https://github.com/openvex/vexctl
victoriametrics-cluster,1.104.0,2,https://github.com/VictoriaMetrics/VictoriaMetrics
victoriametrics-operator,0.48.3,0,https://github.com/VictoriaMetrics/operator
victoriametrics,1.104.0,0,https://github.com/VictoriaMetrics/VictoriaMetrics
vim,9.1.0759,0,https://github.com/vim/vim
vitess,20.0.2,3,https://github.com/vitessio/vitess
volume-modifier-for-k8s,0.2.1,8,https://github.com/awslabs/volume-modifier-for-k8s
vt-cli,1.0.1,2,https://github.com/VirusTotal/vt-cli
vulkan-headers,1.3.297,0,https://github.com/KhronosGroup/Vulkan-Headers
vulkan-loader,1.3.293,1,https://github.com/KhronosGroup/Vulkan-Loader
w3m,0.5.3.20230718,3,https://github.com/tats/w3m
wabt,1.0.36,1,https://github.com/WebAssembly/wabt
wadm,0.16.0,0,https://github.com/wasmCloud/wadm
wait-for-port,1.0.8,2,https://github.com/bitnami/wait-for-port
wash,0.34.1,1,https://github.com/wasmcloud/wasmcloud
wasi-libc,21.0.0,1,https://github.com/WebAssembly/wasi-libc
wasi-sdk,24,1,https://github.com/WebAssembly/wasi-sdk
wasker,0.1.1,2,https://github.com/Mewz-project/Wasker
wasmcloud,1.2.1,1,https://github.com/wasmCloud/wasmCloud
wasmedge,0.14.1,0,https://github.com/WasmEdge/WasmEdge
wasmer,4.4.0,0,https://github.com/wasmerio/wasmer
wasm-pack,0.13.0,1,https://github.com/rustwasm/wasm-pack
wasmtime,25.0.1,0,https://github.com/bytecodealliance/wasmtime
wasm-tools,1.218.0,0,https://github.com/bytecodealliance/wasm-tools
wavefront-proxy,13.7,1,https://github.com/wavefronthq/wavefront-proxy
wave,0.9.0,2,https://github.com/wave-k8s/wave
wazero,1.8.1,0,https://github.com/tetratelabs/wazero
weaviate,1.26.5,0,https://github.com/weaviate/weaviate
websockify,0.12.0,2,https://github.com/novnc/websockify
wgcf,2.2.22,4,https://github.com/ViRb3/wgcf
what-utils,2.1,1,https://github.com/dustinkirkland/what-utils
whereabouts,0.8.0,1,https://github.com/k8snetworkplumbingwg/whereabouts
whois,5.5.23,0,https://github.com/rfc1036/whois
wire-go,0.6.0,6,https://github.com/google/wire
wireguard-go,0.0.20230223,15,https://github.com/WireGuard/wireguard-go
wireguard-tools,1.0.20210914,0,https://git.zx2c4.com/wireguard-tools
wit-bindgen,0.33.0,0,https://github.com/bytecodealliance/wit-bindgen
wizer,7.0.5,0,https://github.com/bytecodealliance/wizer.git
wl-clipboard,2.2.1,0,https://github.com/bugaevc/wl-clipboard
woff2,1.0.2,1,https://github.com/google/woff2
wolfictl,0.24.1,0,https://github.com/wolfi-dev/wolfictl
wordpress,6.6.2,0,https://github.com/wordpress/wordpress
wuzz,0.5.0,2,https://github.com/asciimoo/wuzz
x11vnc,0.9.16,1,https://github.com/LibVNC/x11vnc
x265,4,0,https://bitbucket.org/multicoreware/x265_git.git
xcaddy,0.4.2,3,https://github.com/caddyserver/xcaddy
xdpyinfo,1.3.4,2,https://gitlab.freedesktop.org/xorg/app/xdpyinfo.git
xh,0.22.2,3,https://github.com/ducaale/xh
xmlsec,1.3.4,1,https://github.com/lsh123/xmlsec
xmlstarlet,1.6.1,4,https://git.code.sf.net/p/xmlstar/code
xmlto,0.0.29,1,https://pagure.io/xmlto.git
xorg-server,21.1.13,1,https://salsa.debian.org/xorg-team/xserver/xorg-server
xsimd,13.0.0,1,https://github.com/xtensor-stack/xsimd
xxhash,0.8.2,0,https://github.com/Cyan4973/xxHash
yace,0.61.2,1,https://github.com/nerdswords/yet-another-cloudwatch-exporter
yajl,2.1.0,4,https://github.com/lloyd/yajl
yaml-cpp,0.8.0,4,https://github.com/jbeder/yaml-cpp
yamllint,1.35.1,1,https://github.com/adrienverge/yamllint
yaml,0.2.5,5,https://github.com/yaml/libyaml
yam,0.2.1,0,https://github.com/chainguard-dev/yam
yara,4.5.2,1,https://github.com/VirusTotal/yara
yazi,0.3.3,0,https://github.com/sxyazi/yazi
yq,4.44.3,1,https://github.com/mikefarah/yq
ytt,0.50.0,1,https://github.com/carvel-dev/ytt
zarf,0.41.0,0,https://github.com/zarf-dev/zarf
zed,0.155.2,0,https://github.com/zed-industries/zed
zellij,0.40.1,1,https://github.com/zellij-org/zellij
zetasql,2024.06.1,1,https://github.com/google/zetasql
zfp,1.0.1,1,https://github.com/LLNL/zfp
zfs,2.2.6,1,https://github.com/openzfs/zfs
zig,0.13.0,1,https://github.com/ziglang/zig
zlib,1.3.1,4,https://github.com/madler/zlib.git
zola,0.19.2,1,https://github.com/getzola/zola
zookeeper-3.9,3.9.2.0,4,https://github.com/apache/zookeeper
zot,2.1.1,3,https://github.com/project-zot/zot
zoxide,0.9.6,0,https://github.com/ajeetdsouza/zoxide
zsh,5.9,4,https://git.code.sf.net/p/zsh/code
zstd,1.5.6,5,https://github.com/facebook/zstd
